"Climate modelling of mass-extinction events: a review";"13589424239446591996";"2009"
"Essays on Labelling and Retail in the Food Market";"6628274017578287087";"2017"
"A Scientific Data Provenance API for Distributed Applications";"7060078876396064367";"2016"
" Quantitative and in toto imaging in ascidians: Working toward an image‐centric systems biology of chordate morphogenesis";"144118120327374951";"2015"
"The Antarctic circumpolar wave: its presence and interdecadal changes during the last 142 years";"762071370936298413";"2017"
"Visual-interactive semi-supervised labeling of human motion capture data";"12087880349722968339";"2017"
"Synthesizing Population for Travel Activity Analysis";"12707178244359122528";"2017"
"The ecology and management of mammal invasions in forests";"17686700731049060054";"2017"
"Epigenetic reprogramming of the zygote in mice and men: on your marks, get set, go!";"9502619027236990510";"2016"
"Simulated embryonic and fetal cellular dynamics inside structured biomaterials";"5729594835327562823";"2018"
"Meshing meristems-an iterative mesh optimization method for modeling plant tissue at cell resolution";"6043627048797578742";"2015"
"Modeling mammalian gastrulation with embryonic stem cells";"8961632652032310959";"2017"
"Mining the topography and dynamics of the 4D Nucleome to identify novel CNS drug pathways";"17203147982472515518";"2017"
" Pyrodiversity is the coupling of biodiversity and fire regimes in food webs";"2386728078378204656";"2016"
"Modeling complex and multi-component food systems in molecular dynamics simulations on the example of chocolate conching";"16611909065272719473";"2014"
" Strong effects of temperature on the early life stages of a cold stenothermal fish species, brown trout (Salmo trutta L.)";"17604613337827735717";"2016"
" Higher order assembly: folding the chromosome";"11493185150455765521";"2017"
" 4D nucleomes in single cells: what can computational modeling reveal about spatial chromatin conformation?";"12397392470669420833";"2016"
"Hi-C Revolution: From a Snapshot of DNA–DNA Interaction in a Single Cell to Chromosome-Scale De Novo Genome Assembly";"5382098073404570699";"2017"
"Applying future Exascale HPC methodologies in the energy sector";"13762579795418113436";"2016"
"BSim 2.0: an advanced agent-based cell simulator";"226500894326444707";"2017"
"Finding similar people to guide life choices: Challenge, design, and evaluation";"3986268987893322022";"2017"
" GeNNet: an integrated platform for unifying scientific workflows and graph databases for transcriptome data analysis";"11796676317881815665";"2017"
"A semi-interpenetrating network of polyacrylamide and recombinant basement membrane allows pluripotent cell culture in a soft, ligand-rich microenvironment";"14812258637377994369";"2017"
"What you see is what you can change: Human-centered machine learning by interactive visualization";"1860607998762821623";"2017"
"Innovative Management of Food Quality and Safety using the Forced Decisions Technique";"11390178040969447335";"2015"
"The day after the 7th day of the Creation: Breakthrough of human embryo in vitro culture";"10573072402004287004";"2017"
"Epigenetic landscape during osteoblastogenesis defines a differentiation-dependent Runx2 promoter region";"10352676947696921495";"2014"
"Integration of basic knowledge models for the simulation of cereal foods processing and properties";"8019971284706869685";"2017"
"Artificial symmetry-breaking for morphogenetic engineering bacterial colonies";"978435406143460376";"2016"
" Recent developments and innovations in solid state fermentation";"12451601767886784260";"2017"
"Mechanistic understanding of internalization of bacteria into leafy greens during a vacuum cooling process";"11849103473885704100";"2017"
" A stem cell perspective on cell fate specification and personalized medicine";"16331458730801366880";"2017"
"Impacts of business-as-usual management on ecosystem services in European mountain ranges under climate change";"2941127888039283546";"2017"
" A cell-based computational model of early embryogenesis coupling mechanical behaviour and gene regulation";"13490550997940274085";"2017"
"Reactivity and stability of glucosinolates and their breakdown products in foods";"4028317736672140631";"2014"
"Determinants of farmers' land use decision-making: Comparative evidence from Thailand and Vietnam";"15279118964428244133";"2017"
"Vegetation Growth Models Improve Surface Layer Flux Simulations of a Temperate Grassland";"10690551006785004966";"2017"
" Towards Circular Economy implementation: an agent-based simulation approach for business model changes";"14508110488811081912";"2017"
"An innovative workspace for the Cherenkov Telescope Array";"14017317959577660718";"2016"
" Agricultural intensification exacerbates spillover effects on soil biogeochemistry in adjacent forest remnants";"8829191898335126335";"2015"
"Systems morphodynamics: understanding the development of tissue hardware";"12560099140764267563";"2017"
"La biodiversité par projet: Réflexivité engagée et dispositif stratégique en Albanie";"17979463619382711419";"2016"
"Silencing of CD44 in glioma leads to changes in cytoskeletal protein expression and cellular biomechanical deformation properties as measured by AFM …";"15525822960433149137";"2016"
"Kinetics Study with Rigorous Nonlinear Methods for Thermal Decomposition of Polysaccharide Iron Complex";"15315282053978877761";"2014"
"Three-dimensional genomic organization of genes' function in eukaryotes";"14558448308795609359";"2016"
"Big Biological Data Management";"9617388737954349236";"2016"
"GLODERS-S: a simulator for agent-based models of criminal organisations";"14874519891579952391";"2017"
"Horse meat scandal–A wake-up call for regulatory authorities";"12912918045987063189";"2013"
"Applications of discrete element method in modeling of grain postharvest operations";"3165135349133178703";"2014"
" NIPBL+/− haploinsufficiency reveals a constellation of transcriptome disruptions in the pluripotent and cardiac states";"4869783311966412248";"2018"
"The Pasture Simulation model–evaluation of plant acclimatory effects on grassland systems in France";"1647780140046956933";"2016"
"Climate change transformations in Nordic agriculture?";"17686314806841022035";"2017"
"CARS-A Multi-agent Framework to Support the Decision Making in Uncertain Spatio-temporal Real-world Applications";"10572316693337813862";"2017"
"An Empirical Investigation in the Relationship Between PDOs/PGIs and Trademarks";"12313148233177806181";"2017"
"Agent-based modeling and simulation of a small scale cyber-physical system using NetLogo";"18192220510537542934";"2017"
"Applications of CT for Non-destructive Testing and Materials Characterization";"7522828501321163252";"2018"
" A decision support system coupling fuzzy logic and probabilistic graphical approaches for the agri-food industry: prediction of grape berry maturity";"7962400336014808215";"2015"
"Interactive Visualization through Sparse Muldimensional Data Spaces";"12254325909413748349";"2017"
"Invasive alien species on islands: impacts, distribution, interactions and management";"3816490954638387137";"2017"
"River Continuity Restoration and Diadromous Fishes: Much More than an Ecological Issue";"6563240892867529916";"2018"
" The dark side of Progressive Visual Analytics";"8972337094406663718";""
"A session-based approach to fast-but-approximate interactive data cube exploration";"1209068793194631308";"2018"
"EventAction: Visual analytics for temporal event sequence recommendation";"15268352982100409955";"2016"
" Visualization of 3-Dimensional Vectors in a Dynamic Embryonic System—WormGUIDES";"2298564650374526927";"2017"
"Polymer physics predicts the effects of structural variants on chromatin architecture";"18035313643442688110";"2018"
"胚胎植入研究的进展与展望";"5525484896114035559";"2017"
" PROVDOOP: CAPTURA, ARMAZENAMENTO E DISPONIBILIZAÇÃO DE DADOS DE PROVENIÊNCIA EM TEMPO DE EXECUÇÃO DE SISTEMAS SOBRE …";"6917625263266751200";"2016"
"Exploring multivariate event sequences using rules, aggregations, and selections";"1208296735155653483";"2018"
"A simple method for histopathological evaluation of organoids";"13249210317484384356";"2018"
" Регуляторная геномика–экспериментально-компьютерные подходы";"2225691157655707024";"2015"
"Multidimensional Analysis Through Argumentation?";"17117548541951183646";"2017"
"A kd-tree algorithm to discover the boundary of a black box hypervolume";"9681139540261134863";"2015"
" SimDrink: an agent-based NetLogo model of young, heavy drinkers for conducting alcohol policy experiments";"2150137532506432736";"2016"
"Agent‐based Computational Model of Retinal Angiogenesis Simulates Microvascular Network Morphology as a Function of Pericyte Coverage";"4789351457335466075";"2017"
"Spatially explicit life cycle impact assessment for soil erosion from global crop production";"3909163169921462857";"2017"
"Induction of transcription through the scs insulator leads to abnormal development of Drosophila melanogaster";"2904460789448684536";"2016"
"Performance evaluation of multithreaded geant4 simulations using an intel xeon phi cluster";"14867513369888116005";"2015"
"DNA double-strand breaks: linking gene expression to chromosome morphology and mobility";"10543302738096905668";"2014"
" Segmentation of 3D images of plant tissues at multiple scales using the level set method";"13341390883237657481";"2017"
" Quantifying morphogenesis in plants in 4D";"2359403115359762492";"2016"
" Uma Proposta de Implementaç ao deAlgebra de Workflows em Apache Spark no Apoio a Processos de Análise de Dados";"12640452732162306028";"2017"
"Pseudo-random streams for distributed and parallel stochastic simulations on GP-GPU";"4559327956351517391";"2012"
" Co-construire Modèles, Etudes Empiriques et Théories en Géographie Théorique et Quantitative: le cas des Interactions entre Réseaux et Territoires 13èmes …";"2586339042121491453";""
" Stochastic simulation in systems biology";"18010125601756273448";"2014"
"Functional gene groups are concentrated within chromosomes, among chromosomes and in the nuclear space of the human genome";"15462145951446554666";"2014"
"From desktop to large-scale model exploration with Swift/T";"18114491162343500824";"2016"
"Interactions between phospholipid head groups and a sucrose crystal surface at the cocoa butter interface";"18209175838064240581";"2015"
" Comparative 3D genome structure analysis of the fission and the budding yeast";"15105388815053390001";"2015"
"Integrating prediction, provenance, and optimization into high energy workflows";"11922998476779951889";"2017"
" Effects of different rearing temperatures on muscle development and stress response in the early larval stages of Acipenser baerii";"18005171186303295842";"2017"
"Comprehensive analysis of transitions in ribosomal DNA chromatin states in S. cerevisiae during different growth phases";"1791087103442891191";"2017"
"Mathematical quantification of the induced stress resistance of microbial populations during non-isothermal stresses";"14268945687665577226";"2018"
" Mapping Cyclists' Experiences and Agent-based Modelling of Their Wayfinding Behaviour";"5247887582066759403";"2015"
"EVOLUTIONARY DESIGN OF MASS-ACTION-BASED MODELS OF GENE REGULATION";"6947072486858092391";"2016"
"Carob moth, Ectomyelois ceratoniae, detection in pomegranate using visible/near infrared spectroscopy";"16738321980003034450";"2016"
"Nuclear Architecture and Patterns of Molecular Evolution Are Correlated in the Ciliate Chilodonella uncinata";"5849748384574164691";"2016"
"15 Transforming Lessons from the Past into Lessons for the Future";"5437347260529679560";"2014"
"Expanding the roles of chromatin insulators in nuclear architecture, chromatin organization and genome function";"6226892131800647460";"2014"
"Direct and indirect interactions between landscape structure and invasive or overabundant species";"6281979739504612862";"2016"
"Statistical tests for MIXMAX pseudorandom number generator";"1958030981507370588";"2017"
"Computational construction of 3D chromatin ensembles and prediction of functional interactions of alpha-globin locus from 5C data";"12164520179377160018";"2017"
"Interactions between BTB domain of CP190 and two adjacent regions in Su (Hw) are required for the insulator complex formation";"10086057279641779590";"2018"
" Heterogeneous Spatial Distribution of Transcriptional Activity in Budding Yeast Nuclei";"2517293047424229455";"2017"
"The genome-wide molecular regulation of mouse gastrulation embryo";"10105513371542573449";"2017"
"Reassembling embryos in vitro from component stem cells";"1502357173725069989";"2017"
"Deep learning massively accelerates super-resolution localization microscopy";"11250262882944031814";"2018"
"Exploration and visualization in the web of big linked data: A survey of the state of the art";"14934858592980030630";"2016"
"Kinematic analysis of cell lineage reveals coherent and robust mechanical deformation patterns in zebrafish gastrulation";"8798540910838391220";"2016"
"Spark Scalability Analysis in a Scientific Workflow";"16062090501210676139";"2017"
"Using DNase Hi-C techniques to map global and local three-dimensional genome architecture at high resolution";"4475063721267382679";"2017"
"Learning in multi agent social environments with opponent models";"13716365140985874714";"2015"
" Chromatin dynamics in vivo: a game of musical chairs";"10789036235594194979";"2015"
" Finding Environmental Opportunities for Early Sea Crossings: An Agent-Based Model of Middle to Late Pleistocene Mediterranean Coastal Migration";"11099224136630993008";"2017"
" Teilprojekt 6 (AiF) Experimentell validierte Simulation strömungsindu-zierter Effekte auf Proteinschäume mittels Lattice-Bolt";"16950881727874671661";""
"Prediction of the impact of processing critical conditions for Listeria monocytogenes growth in artisanal dry-fermented sausages (salami) through a growth/no growth …";"1556707950101158466";"2017"
"Elective embryo transfers on Day 6 reduce implantation compared with transfers on Day 5";"1869991107428808662";"2017"
" The combined use of correlative and mechanistic species distribution models benefits low conservation status species";"11645090674398479570";"2015"
" Integrated Landscape Approach: Closing the Gap between Theory and Application";"9537052453627688964";"2017"
"GPU-powered and settings-free parameter estimation of biochemical systems";"12215414474120778840";"2016"
"Plant metabolism as studied by NMR spectroscopy";"8813558685126866413";"2017"
"Advanced casualty estimation based on tsunami evacuation intended behavior: case study at Yuigahama Beach, Kamakura, Japan";"11524057204221785154";""
"Image analysis of neural stem cell division patterns in the zebrafish brain";"8732645750505285805";"2018"
"Chromatin domain organization of the TCRb locus and its perturbation by ectopic CTCF binding";"9651075587054854041";"2017"
"Self-exciting Point Processes: Infections and Implementations";"8746266877173313407";"2018"
" Paesaggi terrazzati d'Italia: eredità storiche e nuove prospettive";"16463114855754050348";"2016"
"Agent-based modelling for urban planning current limitations and future trends";"12534022648456564454";"2016"
"Optical coherence tomography visualizes microstructure of apple peel";"7643078993255373047";"2013"
" Chromosomal dynamics predicted by an elastic network model explains genome-wide accessibility and long-range couplings";"1871514866360268142";"2017"
"IDEBench: A Benchmark for Interactive Data Exploration";"2950340643771645732";"2018"
"Understanding the restaurants customers. Food choices and business implications.";"11225862106487600046";"2015"
"Parallel and distributed computing for Big Data applications";"13952505806573287587";"2016"
"Modelling of grassland fluxes in Europe: evaluation of two biogeochemical models";"17755054177543942078";"2016"
"X-ray micro-computed tomography (μCT) for non-destructive characterisation of food microstructure";"1344615896284376748";"2016"
"Can geographical indications modernize Indonesian and Vietnamese agriculture? Analyzing the role of national and local governments and producers' strategies";"16820696104416199882";"2017"
"XEN and the Art of Stem Cell Maintenance: Molecular Mechanisms Maintaining Cell Fate and Self-Renewal in Extraembryonic Endoderm Stem (XEN) Cell Lines";"18356243737541695375";"2018"
"Some reasoning on the improvement of the ETAS modeling at the occurrence of the 2016 Central Italy seismic sequence";"13022591350999189413";"2016"
" An inducible CRISPR-ON system for controllable gene activation in human pluripotent stem cells";"8493184177787667492";"2017"
" CRISPR-dCas9 and sgRNA scaffolds enable dual-colour live imaging of satellite sequences and repeat-enriched individual loci";"1225375367247554541";"2016"
"IC-Finder: inferring robustly the hierarchical organization of chromatin folding";"7683942506850891960";"2017"
"The imaging tsunami: Computational opportunities and challenges";"3136282577131298572";"2017"
"Co-simulation: State of the art";"12377713213925887751";"2017"
" E-map: A visual analytics approach for exploring significant event evolutions in social media";"17321068477818728986";"2017"
" Integrating domain-data steering with code-profiling tools to debug data-intensive workflows";"5950461008883724492";"2016"
"Network Parallelization in HPC Clusters";"9249856903841758644";"2016"
" The Head's Tale: Anterior–Posterior Axis Formation in the Mouse Embryo";"11690443255188213845";"2017"
"Computational Modelling of Public Policy: Reflections on Practice";"14665385437240328837";"2018"
"Bread baking modeling: Coupling heat transfer and weight loss by the introduction of an explicit vaporization term";"18244809323689771382";"2015"
"Potentials and Prospects for Micro–Macro Modelling in Regional Science";"1544003813397846010";"2017"
" Agent-based Spatial Simulation with Netlogo, Volume 2: Advanced Concepts";"2973149826753441709";"2016"
"Coupling 1D modifications and 3D nuclear organization: data, models and function";"10572486653297787833";"2017"
"Assessing the feasibility of OpenCL CPU implementations for agent-based simulations";"1314488570866647411";"2017"
"Shallow rocky nursery habitat for fish: Spatial variability of juvenile fishes among this poorly protected essential habitat";"17453923283316157543";"2017"
"A Unified Framework for Traditional and Agent-Based Social Network Modeling";"433468635349692905";"2014"
"Human Embryo Editing: Opportunities and Importance of Transnational Cooperation";"11911123855790547591";"2017"
"Model driven reverse engineering for a grassland model with design of experiments in the context of climate change";"14300722430777720257";"2011"
"Towards a CRISPR view of early human development: applications, limitations and ethical concerns of genome editing in human embryos";"10304383740731053146";"2017"
" Data synthesis methods for semantic segmentation in agriculture: A Capsicum annuum dataset";"13290125273140737870";"2018"
" Uncovering direct and indirect molecular determinants of chromatin loops using a computational integrative approach";"15263917052323551435";"2017"
"Exécution efficace de systèmes multi-agents sur GPU";"9087305832299371620";"2014"
" Credal networks under epistemic irrelevance: theory and algorithms";"5594146723199635261";"2015"
"Simulation multi-agent de l'information des voyageurs dans les transports en commun";"7966546191888298115";"2016"
"Strategic group formation in agent-based simulation";"8993792552996516577";"2016"
" Concurrent Haskell1";"8498943135370151718";"2014"
" MODÉLISATION DE LA PRODUCTION DE PÂTES ALIMENTAIRES TRADITIONNELLES ET ENRICHIES";"4863601505522929446";"2016"
"COSYS: A Computational Infrastructure for Systems Biology";"5014049772997957850";"2016"
"Low spatial and inter-annual variability of evaporation from a year-round intensively grazed temperate pasture system";"12342856457440898177";"2016"
"A genetic mosaic screen reveals ecdysone-responsive genes regulating Drosophila oogenesis";"4019016231324007221";"2016"
" simSALUD: Design and Implementation of an Open-source Wizard based Spatial Microsimulation Framework";"8672643938972279788";"2017"
"Comparative analysis of mouse and human placentae across gestation reveals species-specific regulators of placental development";"10390047920575508048";"2018"
"A concept of external aerodynamic elements in improving the performance of natural smoke ventilation in wind conditions";"9831137589764481635";"2018"
"Information for decision-making is ubiquitous: revisiting the reverse engineering mode in breadmaking technology";"14796783754529526638";"2015"
"Contribution à la distribution et à la synchronisation des Systèmes Multi-Agents sur les super-calculateurs";"14265645866635006551";"2016"
" INTERNATIONAL JOURNAL OF PURE AND APPLIED RESEARCH IN ENGINEERING AND TECHNOLOGY";"3094597761237355777";""
" Temperature effects on gene expression and morphological development of European eel, Anguilla anguilla larvae";"2625472398140104111";"2017"
"Chromatin accessibility dynamics reveal novel functional enhancers in C. elegans";"11385238303348373139";"2017"
"Data reduction in scientific workflows using provenance monitoring and user steering";"1867186822319577156";"2017"
"Constructing data supply chain based on layered PROV";"17618764986280639535";"2017"
"Deformities in newly hatched embryos of Eurasian perch populations originating from two different rearing systems";"3078102513998767451";"2017"
"Characterization of the 3-D microstructure of mango (Mangifera indica L. cv. Carabao) during ripening using X-ray computed microtomography";"17426019475924305011";"2014"
"Tracking the evolution of 3D gene organization demonstrates its connection to phenotypic divergence";"1338913172044344729";"2017"
"Long-term, hormone-responsive organoid cultures of human endometrium in a chemically defined medium";"17511526564629809147";"2017"
"Making machine intelligence less scary for criminal analysts: reflections on designing a visual comparative case analysis tool";"11939928328225440914";"2018"
" A novel noninvasive procedure for high‐throughput screening of major seed traits";"5586219718362063299";"2015"
" In vivo studies of the Drosophila insulator factor CTCF reach a Catch 22";"11337257740400243670";"2015"
"Magnetic resonance imaging of sugar beet taproots in soil reveals growth reduction and morphological changes during foliar Cercospora beticola infestation";"12037238893495984356";"2015"
"Improving spatial microsimulation estimates of health outcomes by including geographic indicators of health behaviour: The example of problem gambling";"7335597557997879657";"2017"
" Designing Social Systems based on GA-Driven Massively Multi-Agent Simulations";"6127672099130029017";"2015"
"What is the contribution of food self-provisioning towards environmental sustainability? A case study of active gardeners";"12658807779119593536";"2018"
" From Multi-disciplinary Knowledge Objects to Universal Knowledge Dimensions: Creating Computational Views";"9135226045223377275";"2014"
"Agent-Based Modeling of Emergency Evacuations Considering Human Panic Behavior";"15958789497528959618";"2018"
"PythonPDEVS: a distributed Parallel DEVS simulator";"7019370384259410290";"2015"
"Challenges for Benchmarking, profiling and performance evaluation in the era of Exascale";"5630487954685969302";"2014"
"A multiscale FEA framework for bridging cell-wall to tissue-scale mechanical properties: the contributions of middle lamella interface and cell shape";"5005051587382534598";"2017"
" Parallel execution of workflows driven by a distributed database management system";"14428486573498987310";"2015"
"High-throughput live-imaging of embryos in microwell arrays using a modular specimen mounting system";"5331162988262934741";"2018"
"Hétérogénéité des peuplements forestiers et production: interactions avec les traits fonctionnels des espèces";"6810026941900234226";"2016"
" A systematic review of argumentation techniques for multi-agent systems research";"1230579409527732519";"2015"
" 3CPET: finding co-factor complexes from ChIA-PET data using a hierarchical Dirichlet process";"5803374907161222326";"2015"
"Analysis of the dynamic mechanical properties of apple tissue and relationships with the intracellular water status, gas distribution, histological properties and …";"13905132588522606728";"2015"
"An incremental learning method to support the annotation of workflows with data-to-data relations";"11680022983206452730";"2016"
"Identification de causalités dans des données spatio-temporelles";"11103404614960143975";"2017"
"Traditional Food: Definitions and Nuances";"14627480663685269662";"2018"
" Análise do rastro de proveniência em simulaçoes computacionais em larga escala";"1444069494054131499";"2017"
"Fuzzy logic based solutions for the management of uncertainty-biased process control of fermentative systems";"15230829355688358172";"2017"
"Super-resolution microscopy approaches to nuclear nanostructure imaging";"12075249692504153075";"2017"
" Three-dimensional genome organization and function in Drosophila";"6204808034994525836";"2017"
"Towards A Software Defined Secure Data Staging Mechanism";"15777737891705012537";"2017"
" Impact of data resolution on three-dimensional structure inference methods";"5579252494809278711";"2016"
" An Application-Oriented Design Method for Networked Driving Simulation";"13654394902213111430";"2017"
"Knowledge elicitation in multi-agent system for distributed computing management";"4173007484942529632";"2017"
"Physio‐climatic controls on vulnerability of watersheds to climate and land use change across the US";"936846434546494562";"2016"
" Eco-certification and the commoditization of ecosystem services";"3412543789048523212";""
" Reasoning About Knowledge as Graphs: Practical Artificial Intelligence Applications";"5521182144271893503";"2014"
"Apposition to endometrial epithelial cells activates mouse blastocysts for implantation";"13997449430553367813";"2017"
" Joint level-set and spatio-temporal motion detection for cell segmentation";"6564407976083465676";"2016"
" Aspects of Modelling and Processing Complex Networks of Operations' Risk";"11690048206930206018";"2014"
"Proliferation, survival and metabolism: the role of PI3K/AKT/mTOR signalling in pluripotency and cell fate determination";"2682408858349747011";"2016"
"On the theoretical time-scale estimation of physical and chemical kinetics whilst wheat dough processing";"7056034122963474313";"2013"
" Metazoan nuclear pores provide a scaffold for poised genes and mediate induced enhancer-promoter contacts";"14269558683671467190";"2017"
"OpenAlea: scientific workflows combining data analysis and simulation";"12403905290985936480";"2015"
"Microscale modeling of water transport in fruit tissue";"15713045941497259982";"2013"
"Design of fault tolerant pwrake workflow system supported by gfarm file system";"4352147857907892209";"2016"
"Capillary electrochromatography in food analysis";"18335078302980601801";"2016"
"The Chinese Urban System: Political Evolution and Economic Transition";"4172130460989845881";"2018"
"Management of acute HCV infection in the era of direct-acting antiviral therapy";"232940021590355337";"2018"
" Stem cells: a renaissance in human biology research";"16111846269524842129";"2016"
"Special Issue on Advances in High Performance Computing and Simulation";"13269830306397240034";"2012"
"Developing and individual-based model to study the bacterial identification process";"7448836611521957290";"2016"
"Food model exploration through evolutionary optimisation coupled with visualisation: Application to the prediction of a milk gel structure";"4874256678730265309";"2014"
"In-situ Single Mode Dielectric Measurements of microwaveable snack pellets";"10638169554302197653";"2018"
"Principles for the organization of gene-sets";"4895447723953258510";"2015"
"Agricultural production systems modelling and software: current status and future prospects";"4137944377253017158";"2015"
"A delay-based dynamic scheduling algorithm for bag-of-task workflows with stochastic task execution times in clouds";"1749485444876652351";"2017"
"Image-Based In silico Models of Organogenesis";"3841796864926754587";"2017"
"Geographical indications, public goods, and sustainable development: The roles of actors' strategies and public policies";"15164312833014116323";"2017"
"Job placement agencies in an artificial labor market";"8321032408048813741";"2016"
"Does Daily Growth Affect the Rate of Manganese Uptake in Juvenile River Herring Otoliths?";"3619943971931252449";"2015"
" ONTOLOGIES, EVIDENCES AND POLICY MAKING: FOSTERING THE RELEVANCE OF EVALUATION IN THE RELATIONS WITH POLICY ACTORS";"13338595638669495861";""
" MATHEMATICAL MODELING OF FISH BURGER BAKING USING FRACTIONAL CALCULUS.";"3949084428456986406";"2017"
"An integrated 3-dimensional genome modeling engine for data-driven simulation of spatial genome organization";"11116523222304691851";"2016"
"Building an Infrastructure to Support the Use of Government Administrative Data for Program Performance and Social Science Research";"15641666213559767176";"2018"
"Graphics processing units in bioinformatics, computational biology and systems biology";"14283863526872621237";"2016"
"Proposed molecular model for electrostatic interactions between insulin and chitosan. Nano-complexation and activity in cultured cells";"6504412812055467515";"2018"
"SwiftTuna: Responsive and incremental visual exploration of large-scale multidimensional data";"1356569420848179427";"2017"
"Multi-scale model of food drying: Current status and challenges";"14794779112485802754";"2018"
"Stochasticity in the Parasite-Driven Trait Evolution of Competing Species Masks the Distinctive Consequences of Distance Metrics";"13122980730397798273";"2017"
" smokeSALUD: exploring the effect of demographic change on the smoking prevalence at municipality level in Austria";"9593089591309760958";"2016"
"Methods and a research agenda for the evaluation of event sequence visualization techniques";"8269410277351918490";"2016"
" Using Scientific Workflows for Science and Engineering Optimisation.";"14930856943250551040";"2016"
"Simulated binding of transcription factors to active and inactive regions folds human chromosomes into loops, rosettes and topological domains";"2186215157321430242";"2016"
" Deterministic Random Number Generator Algorithm for Cryptosystem Keys";"3760832022040962371";"2015"
"Binding of bivalent transcription factors to active and inactive regions folds human chromosomes into loops, rosettes and domains";"17245703932173803697";"2015"
"Towards a theory of multi-method M&S approach: part I";"13885972317245138694";"2014"
"A nested workflow model for visual analytics design and validation";"2319171291125267483";"2016"
"Food supply chain management: systems, implementations, and future research";"13086171295854668503";"2017"
"Filters for geodesy data based on linear and nonlinear diffusion";"345649375697194814";"2016"
"Reconstructing spatial organizations of chromosomes through manifold learning";"11692127185735483578";"2018"
" On the demultiplexing of chromosome capture conformation data";"5038328207063427587";"2015"
" HP1β-dependent recruitment of UBF1 to irradiated chromatin occurs simultaneously with CPDs";"640782902395396315";"2014"
"A grid-based multistage algorithm for parameter simulation-optimization of complex system";"4273235028552532196";"2013"
"HLogo: A parallel Haskell variant of NetLogo";"15432665189310214478";"2016"
"How can technology help to deliver more of grain in cereal foods for a healthy diet?";"15645126571293986699";"2014"
"Data-Aware Support for Hybrid HPC and Big Data Applications";"13045701038253407614";"2017"
"Predicting the quality of wheat flour dough at mixing using an expert system";"8704452013232389360";"2014"
" Understanding place brands as collective and territorial development processes";"8153364538848058878";"2016"
"Metabolic architecture of the cereal grain and its relevance to maximize carbon use efficiency";"10417519012249912383";"2015"
"Modélisation de la dynamique des systèmes de peuplement: de SimpopLocal à SimpopNet.";"4314943395653192320";"2014"
"Laminopathy-causing lamin A mutations reconfigure lamina-associated domains and local spatial chromatin conformation";"13009109190400549475";"2018"
"The complex system science for optimal strategy of management of a food system: the camembert cheese ripening";"7812175105402305066";"2011"
"The external phenotype–skeleton link in post‐hatch farmed Chinook salmon (Oncorhynchus tshawytscha)";"7107984400328324575";"2018"
"Modern plant metabolomics: advanced natural product gene discoveries, improved technologies, and future prospects";"2163403461885589157";"2015"
" Tracing the origin of heterogeneity and symmetry breaking in the early mammalian embryo";"17376351008434827161";"2018"
" Building Scientific Workflows on the Grid: A Comparison between OpenMole and Taverna";"907410134065770359";""
"A hybrid intelligent approach based on computer vision and fuzzy logic for quality measurement of milled rice";"12076480773814397864";"2015"
" The future of landscape approaches: interacting theories of place and change";"8448464503797280300";"2015"
"Supporting small-scale dairy plants in selecting market opportunities and milk payment systems using a spreadsheet model";"8311404720783139138";"2016"
"A grid based simulation environment for agent-based models with vast parameter spaces";"5334132115437408146";"2016"
"Irrigating the Future: Justice, Emancipation and lessons from the past, a critical discourse analysis";"13956536982204911655";"2016"
"Investigation on water status and distribution in broccoli and the effects of drying on water status using NMR and MRI methods";"13016433132952093098";"2017"
"Modeling cooking of chicken meat in industrial tunnel ovens with the Flory–Rehner theory";"14376738819873867261";"2013"
"The need for a protean fisheries science to address the degradation of exploited aquatic ecosystems";"11378246521188726563";"2016"
"AGRI-FOOD SUPPLY CHAIN OPTIMIZATION THROUGH THE SWOT ANALYSIS";"9134919916005779958";"2018"
"Pluripotent state transitions coordinate morphogenesis in mouse and human embryos";"10524310070652185213";"2017"
"Improving red radish anthocyanin yield and off flavor removal by acidified aqueous organic based medium";"15201554210068331972";"2016"
"Exposing the attractors of evolving complex adaptive systems by utilising futures images: Milestones of the food sustainability journey";"10512047877979042433";"2017"
"تونیکات دریایی، معجون میتریداتس‎";"18397801451056336359";"2015"
" Towards a standard model for research in agent-based modeling and simulation";"2610648469429285472";"2015"
"Indicators to evaluate agricultural nitrogen efficiency of the 27 member states of the European Union";"15756650355512566542";"2016"
"Thermal tolerance of allis shad (Alosa alosa) embryos and larvae: Modeling and potential applications";"17919616677910426207";"2017"
" Stem cell insights into human trophoblast lineage differentiation";"6011639451627253438";"2016"
"Qualitative assessment of the white wine varieties grown in Dealu Bujorului vineyard, Romania";"8348820881123180347";"2016"
"A systematic review and checklist presenting the main challenges for health economic modeling in personalized medicine: towards implementing patient-level models";"8961127861521139773";"2017"
" Human genome editing: Science, ethics, and governance";"7566616681379483307";"2017"
" Glucocorticoid Receptor Binding Induces Rapid and Prolonged Large-Scale Chromatin Decompaction at Multiple Target Loci";"16295553698957455033";"2017"
"Cloud computing and multiagent systems, a promising relationship";"587670625754203834";"2016"
" Имитационное моделирование и институциональные исследования";"17694337118774694382";"2017"
" Embodied modeling approach to explore tumour cells drug resistance";"16938346525824694383";"2018"
" cuTauLeaping: a GPU-powered tau-leaping stochastic simulator for massive parallel analyses of biological systems";"13894984443887940822";"2014"
"an interview with Magdalena Zernicka-goetz";"10935258640936071817";"2017"
