"number";"title";"id";"year"
"40";"Constraints of artificial neural networks for rainfall-runoff modelling: trade-offs in hydrological state representation and model evaluation";"12932248277162761012";"2005"
"41";"Simulating SOC changes in long‐term experiments with RothC and CENTURY: model evaluation for a regional scale application";"12930574379950691543";"2002"
"42";" A limits of acceptability approach to model evaluation and uncertainty estimation in flood frequency estimation by continuous simulation: Skalka catchment …";"9872158114689345808";"2009"
"43";"The macrosphere model: evaluation of a new stroke model for permanent middle cerebral artery occlusion in rats";"4938886941202479652";"2003"
"44";" The 2013 severe haze over the southern Hebei, China: model evaluation, source apportionment, and policy implications.";"15466832779918453040";"2013"
"45";"Simulating regional-scale ozone climatology over the eastern United States: model evaluation results";"13473039141780276140";"2004"
"46";"Comparison of Four 64Cu-Labeled Somatostatin Analogues in Vitro and in a Tumor-Bearing Rat Model:  Evaluation of New Derivatives for Positron Emission …";"13812350610368182132";"1999"
"47";"Growth and substrate consumption of Nitrobacter agilis cells immobilized in carrageenan: Part 2. Model evaluation";"13941262340463758505";"1991"
"48";"Practical Bayesian model evaluation using leave-one-out cross-validation and WAIC";"13592897121719449855";"2017"
"49";"Numerical model evaluation of tidal stream energy resources in the Ría de Muros (NW Spain)";"12333529316210499904";"2009"
"50";"Nonlinear mechanical response of high density polyethylene. Part I: Experimental investigation and model evaluation";"17976516030732713521";"1997"
"1";" Overview, Results and Conclusions for the EPRI Plume Model Validation and Development Project, Plains Site";"2590024809587869482";"1983"
"2";"Evaluating the use of “goodness‐of‐fit” measures in hydrologic and hydroclimatic model validation";"9672099069731698229";"1999"
"3";"A nonhydrostatic version of the Penn State–NCAR mesoscale model: Validation tests and simulation of an Atlantic cyclone and cold front";"6190978442924747269";"1993"
"4";" Model-based analysis of oligonucleotide arrays: model validation, design issues and standard error application";"14898876258557446438";"2001"
"5";"Model selection and validation for yield trials with interaction";"17924944545545098499";"1988"
"6";"Land-cover change model validation by an ROC method for the Ipswich watershed, Massachusetts, USA";"7003745109627603810";"2001"
"7";"Model validation for the August 10, 1996 WSCC system outage";"7942758534985955053";"1999"
"8";"Dynamic models and model validation for PEM fuel cells using electrical circuits";"6980822697790964349";"2005"
"9";"A time-domain approach to model validation";"4825208934905893307";"1994"
"10";"Model validation: A connection between robust control and identification";"10742093498307204747";"1992"
"11";"… analysis of cortical event-related potentials by adaptive multivariate autoregressive modeling: data preprocessing, model validation, and variability assessment";"16208516106789919170";"2000"
"12";"FACES IV and the circumplex model: Validation study";"13427253267777296553";"2011"
"13";"Coupling an advanced land surface–hydrology model with the Penn State–NCAR MM5 modeling system. Part II: Preliminary model validation";"14231675819128355991";"2001"
"14";"Using first-order logic for product line model validation";"1696753529494171373";"2002"
"15";"A population pharmacokinetic model for docetaxel (Taxotere®): Model building and validation";"17694510625531855042";"1996"
"16";"Philosophical roots of model validation: two paradigms";"12753539324718444887";"1990"
"17";"Model validation in operations research";"4458513399511577148";"1983"
"18";"Simulation model verification and validation: increasing the users' confidence";"6762758812974302519";"1997"
"19";"Principles of simulation model validation, verification, and testing";"11257369701924160389";"1994"
"20";"Validation of the CORE Diabetes Model against epidemiological and clinical studies";"5833766366240661980";"2004"
"21";" STICS: a generic model for simulating crops and their water and nitrogen balances. II. Model validation for wheat and maize";"17407390647453055790";"2002"
"22";"Three-dimensional human head finite-element model validation against two experimental impacts";"18001519833245397478";"1999"
"23";"The asymptotic local approach to change detection and model validation";"2864003584943063628";"1987"
"24";"Model validation by permutation tests: applications to variable selection";"16349058116317275861";"1996"
"25";"Validation of qualitative models of genetic regulatory networks by model checking: analysis of the nutritional stress response in Escherichia coli";"13697837830040934614";"2005"
"26";"Nonlinear model validation using correlation tests";"4373170441163641711";"1994"
"27";"Supply chain partnerships: model validation and implementation";"3441946407802500536";"2004"
"28";"A three-dimensional motion model of loads on the lumbar spine: II. Model validation";"6151549220057154294";"1991"
"29";"Combustion turbine dynamic model validation from tests";"2277220194178088522";"1993"
"30";" Climate modelling, climate prediction and model validation";"15116455120157174700";"1992"
"31";"Computer model validation with functional output";"17351810279505046500";"2007"
"32";"Validation of a 3D anatomic human head model and replication of head impact in motorcycle accident by finite element modeling";"18441367998874600661";"1997"
"33";"Model validation of biological pathways using Petri nets—demonstrated for apoptosis";"5674288110008863705";"2004"
"34";" Benchmarking quantitative default risk models: a validation methodology";"3972388413127792837";""
"35";" Model verification and validation";"2418760055160989630";"2005"
"36";"Model validation using equivalence tests";"16870707013158697013";"2004"
"37";"Time-varying system identification and model validation using wavelets";"16416960511541353573";"1993"
"38";"Model validation and crop coefficients for irrigation scheduling in the North China Plain";"9784801756671268068";"1998"
"39";"Robust state estimation and model validation for discrete-time uncertain systems with a deterministic description of noise and uncertainty";"9363371395426212159";"1998"
"40";"Reducing over-optimism in variable selection by cross-model validation";"12800639748149389769";"2006"
"41";"Hydro turbine-governor model validation in pacific northwest";"11883367208717536182";"2004"
"42";"Model validation of a 3D simulation of dislocation dynamics: discretization and line tension effects";"10182825728629948117";"1992"
"43";" Measurement and data analysis methods for field‐scale wind erosion studies and model validation";"5669359817144902225";"2003"
"44";"Investigation of the dynamics of microend milling—part II: model validation and interpretation";"12522058772936506119";"2006"
"45";" … regression and multifactor dimensionality reduction for detecting gene-gene interactions on risk of myocardial infarction: the importance of model validation";"15221415143859006185";"2004"
"46";"Fuzzy model validation using the local statistical approach";"12991650092096299437";"2009"
"47";"Three-dimensional quantitative structure-activity relationships of dioxins and dioxin-like compounds: model validation and Ah receptor characterization";"3745944594511372532";"1995"
"48";"Model validation in soft systems practice";"5250962385285822721";"1995"
"49";" Model validation and model error modeling";"8378368868785993961";"1999"
"50";"The role of the postaudit in model validation";"14498900609867724317";"1992"
"1";"Robust CIECAM02 implementation and numerical experiment within an ICC workflow";"16114494713008663239";"2006"
"2";"OpenMOLE, a workflow engine specifically tailored for the distributed exploration of simulation models";"11665166017377686868";"2013"
"3";"Examining the challenges of scientific workflows";"11827413542471077356";"2007"
"4";"Taverna: lessons in creating a workflow environment for the life sciences";"9329563759117495052";"2006"
"5";"Digital rock physics: numerical prediction of pressure-dependent ultrasonic velocities using micro-CT imaging";"2878316047195559136";"2012"
"6";"Uncertainty quantification in computational predictive models for fluid dynamics using a workflow management engine";"16287301690463382179";"2012"
"7";" Madagascar: Open-source software project for multidimensional data analysis and reproducible computational experiments";"2822880591635036694";"2013"
"8";" Reproducible computational biology experiments with SED-ML-the simulation experiment description markup language";"18097705036647023716";"2011"
"9";"Robust CIECAM02 implementation and numerical experiment within an international color consortium workflow";"537753350790041607";"2008"
"10";"Numerical modeling of multifracture horizontal well for uncertainty analysis and history matching: Case studies from Oklahoma and Texas shale gas wells";"5897648039645531915";"2012"
"11";" A quality-by-design methodology for rapid LC method development, part I";"8079312223293779252";"2012"
"12";"Applying complex fracture model and integrated workflow in unconventional reservoirs";"367009725823121246";"2014"
"13";"Optimal workflow decisions for investigators in systems with interruptions";"7620120515360154466";"2013"
"14";" South China Sea throughflow as evidenced by satellite images and numerical experiments";"12305467223396876917";"2007"
"15";"Experiment databases";"5918169684191173899";"2012"
"16";"Digital rock physics benchmarks—Part I: Imaging and segmentation";"11987003463647789168";"2013"
"17";"Interactions between climate, socioeconomics, and land dynamics in Qinghai province, China: A LUCD model-based numerical experiment";"18248052506510978818";"2013"
"18";"Preserving scientific processes from design to publications";"3760558622844989105";"2012"
"19";"An approach to the flexible information/service workflow managing in distributed networked architectures";"3097763397622421751";"2009"
"20";" Grid computing: experiment management, tool integration, and scientific workflows";"8410616465018146683";"2007"
"21";" Planning for stream processing systems";"15522892317649737475";"2005"
"22";"Chiron: a parallel engine for algebraic scientific workflows";"14367105663095951270";"2013"
"23";"Numerical and experimental investigation of acid wormholing during acidization of vuggy carbonate rocks";"12891070083529961617";"2010"
"24";" Scientific workflow management system applied to uncertainty quantification in large eddy simulation";"239016243059706625";"2009"
"25";"Digital rock physics: Effect of fluid viscosity on effective elastic properties";"8053488401002980132";"2011"
"26";"Workflow and metrics for image quality control in large-scale high-content screens";"16528309040464011354";"2012"
"27";"Nextflow enables reproducible computational workflows";"7491845746350232790";"2017"
"28";"An integrated workflow for chemical EOR pilot design";"9780537461517010351";"2010"
"29";"A combined experimental and simulation workflow to improve predictability of in situ combustion";"11184888485609012188";"2011"
"30";"Digital rock physics benchmarks—Part II: Computing effective properties";"14494120068690009329";"2013"
"31";"A hybrid intelligent method for performance modeling and prediction of workflow activities in grids";"4629960888799423271";"2009"
"32";"Cost-efficient task scheduling for executing large programs in the cloud";"5446223302413309510";"2013"
"33";"GPU-based parallel reservoir simulation for large-scale simulation problems";"16108260498356665578";"2012"
"34";"Fluid flow numerical experiments of faulted porous carbonates, northwest Sicily (Italy)";"5475260764367656206";"2014"
"35";"Terascale direct numerical simulations of turbulent combustion using S3D";"10190873345802501893";"2009"
"36";"Experimental and numerical investigation into the unsteady interaction of labyrinth seal leakage flow and main flow in a 1.5-stage axial turbine";"12229789481947627135";"2004"
"37";"Direct hydrodynamic simulation of multiphase flow in porous rock";"14953288594051206889";"2014"
"38";"Fundamental controls on fluid flow in carbonates: current workflows to emerging technologies";"3121366931534825548";"2015"
"39";" The impact of workflow tools on data-centric research";"13427846374265199332";"2009"
"40";"Numerical studies for fractional-order Logistic differential equation with two different delays";"9485164411050737474";"2012"
"41";"Theoretical and numerical study of heat transfer deterioration in high performance light water reactor";"10628288330166759166";"2008"
"42";"A novel enhanced oil recovery technique: experimental results and modelling workflow of the DME enhanced waterflood technology";"1783523645036736657";"2015"
"43";"Supporting dynamic parameter sweep in adaptive and user-steered workflow";"5689187013913905822";"2011"
"44";"Exposé: An ontology for data mining experiments";"5428248033861993580";"2010"
"45";" iLAP: a workflow-driven software for experimental protocol development, data acquisition and analysis";"10952821308968480210";"2009"
"46";"Numerical simulation of surfactant–polymer coreflooding experiments for carbonates";"710894448854635315";"2013"
"47";"e-AIRS: An e-science collaboration portal for aerospace applications";"11738351501861531985";"2006"
"48";"On scientific workflow scheduling in clouds under budget constraint";"3074952761917924131";"2013"
"49";"Thermo-acoustic performance of full engine encapsulations–A numerical, experimental and psychoacoustic study";"3957106528932813408";"2016"
"50";"OpenAlea: scientific workflows combining data analysis and simulation";"12403905290985936480";"2015"
"1";"Compiler transformations for high-performance computing";"16248226340654014323";"1994"
"2";"High performance computing";"3596855301464947356";"1998"
"3";"A large-scale study of failures in high-performance computing systems";"3842206365961431573";"2010"
"4";" High performance computing";"10773280870610152841";"1998"
"5";"GPU cluster for high performance computing";"6535036744130835558";"2004"
"6";"Performance analysis of high performance computing applications on the amazon web services cloud";"12139582102983489105";"2010"
"7";"A power-aware run-time system for high-performance computing";"17164888225709215306";"2005"
"8";" High performance compilers for parallel computing";"8476262622168177528";"1996"
"9";"A case for high performance computing with virtual machines";"5727230737830851656";"2006"
"10";"Energy-efficient thermal-aware task scheduling for homogeneous high-performance computing data centers: A cyber-physical approach";"10147642513297666313";"2008"
"11";"A high-performance computing toolset for relatedness and principal component analysis of SNP data";"8385895509160925950";"2012"
"12";"Optical interconnects for high-performance computing";"9524433527950390696";"2012"
"13";"Performance evaluation of container-based virtualization for high performance computing environments";"10923333840681982605";"2013"
"14";"Phylogenetic models of rate heterogeneity: a high performance computing perspective";"3918645617462384581";"2006"
"15";"DAGuE: A generic distributed DAG engine for high performance computing";"12320224745413131987";"2012"
"16";"Virtualization for high-performance computing";"1063796308362389142";"2006"
"17";" High performance cluster computing";"17700231664354509199";"1999"
"18";"BEAGLE: an application programming interface and high-performance computing library for statistical phylogenetics";"4566621794479292489";"2011"
"19";"GPU clusters for high-performance computing";"14004453548033815551";"2009"
"20";"Analysis of virtualization technologies for high performance computing environments";"11445508777594100780";"2011"
"21";"Delta-I noise specification for a high-performance computing machine";"17777042390170146765";"1985"
"22";" Introduction to high performance computing for scientists and engineers";"8429516660510754808";"2010"
"23";"vCUDA: GPU-accelerated high-performance computing in virtual machines";"460899059798807434";"2012"
"24";" High performance computing in remote sensing";"2117926452470549713";"2007"
"25";"Disk system architectures for high performance computing";"4547202643286638838";"1989"
"26";"A GPGPU transparent virtualization component for high performance computing clouds";"9217948106133094037";"2010"
"27";"Performance evaluation of Intel® transactional synchronization extensions for high-performance computing";"441794717481093627";"2013"
"28";"Potentials of two-photon based 3-D optical memories for high performance computing";"13025830506741724607";"1990"
"29";"What's next in high-performance computing?";"11849678144466468601";"2002"
"30";"Scalable I/O forwarding framework for high-performance computing systems";"12426038677248210015";"2009"
"31";"Detection and correction of silent data corruption for large-scale high-performance computing";"10470939431511075192";"2012"
"32";"Algorithm-based fault tolerance applied to high performance computing";"3405952251900699188";"2009"
"33";" High‐dimensional posterior exploration of hydrologic models using multiple‐try DREAM (ZS) and high‐performance computing";"4307747115622736145";"2012"
"34";" A survey of memory bandwidth and machine balance in current high performance computers";"13649744612297641918";"1995"
"35";" Toward a new metric for ranking high performance computing systems";"18374335496614572582";"2013"
"36";"Reducing electricity cost through virtual machine placement in high performance computing clouds";"1161645947243764127";"2011"
"37";"High performance computing in biology: multimillion atom simulations of nanoscale systems";"10006707105584461705";"2007"
"38";"On the feasibility of optical circuit switching for high performance computing systems";"15356664502306029741";"2005"
"39";"Toward a common component architecture for high-performance scientific computing";"13074918477395021089";"1999"
"40";" Open source high performance computing";"12446842799124228816";""
"41";"Flow simulation and high performance computing";"7839598312770154525";"1996"
"42";" Case frame compilation from the web using high-performance computing";"8391695801654902896";"2006"
"43";"A scalable high-performance computing solution for networks on chips";"9540192585438201024";"2002"
"44";"Analyzing the energy-time trade-off in high-performance computing applications";"9332629735602131849";"2007"
"45";"Recent developments in high performance computing for remote sensing: A review";"6675839599784023576";"2011"
"46";"High performance computing using MPI and OpenMP on multi-core parallel systems";"9089857118549482842";"2011"
"47";"Understanding the high-performance-computing community: A software engineer's perspective";"5573714039110996297";"2008"
"48";"Recommendations for virtualization technologies in high performance computing";"11405844422794523384";"2010"
"49";"High performance computing for hyperspectral remote sensing";"6761554768674465475";"2011"
"50";"A quantitative analysis of high performance computing with Amazon's EC2 infrastructure: The death of the local cluster?";"10024391500510912961";"2009"
"1";" Design of experiments";"3579270290034115582";"2000"
"2";" Design of experiments: a realistic approach";"6283980730365737484";"1974"
"3";"Design of Experiments";"1255814268866883824";"2000"
"4";" Design of experiments";"15813822057006644703";"2017"
"5";"Design of experiments";"16305174422861267681";"2007"
"6";"Design of experiments";"8509967537519111798";"1936"
"7";"Design of experiments";"7919149952051057021";"1998"
"8";" Design of experiments";"11729860717469276361";"1978"
"9";"Design of experiments";"5087218156352040995";"1995"
"10";" Response surface methodology: Process and product optimization using designed experiments: RH Myers and DC Montgomery,(Wiley, New York, 1995 …";"11641003624961586250";"1997"
"11";" Statistical principles in experimental design";"9779396938407216626";"1991"
"12";"Some aspects of the sequential design of experiments";"11788015013250456678";"1985"
"13";" The design of experiments";"11288720614939752780";"1937"
"14";"Design of experiments for engineers and scientists";"7171402177458764582";"2006"
"15";"Computer aided design of experiments";"2139646663391649294";"1969"
"16";"Design of experiments";"3119770479361524167";"2009"
"17";" Optimal design of experiments";"4289170595920989803";"1993"
"18";" Taguchi methods: design of experiments";"6491865674158138133";"1993"
"19";"Design of experiments in non-linear situations";"18119133007963315944";"1959"
"20";" Design of experiments using the Taguchi approach: 16 steps to product and process improvement";"14139909338244100395";"2001"
"21";" Experimental design";"18023871483355497605";"1950"
"22";"Integration of interpersonal space and shared workspace: ClearBoard design and experiments";"1297718758908131249";"1993"
"23";"Application of the factorial design of experiments and response surface methodology to optimize biodiesel production";"1670892403882728475";"1998"
"24";" A dynamic allocation index for the sequential design of experiments";"15567947115321753988";"1974"
"25";"The design of experiments";"1193583128727573022";"1949"
"26";"Fundamental concepts in the design of experiments";"13176727414133471645";"1964"
"27";" Statistical design of fatigue experiments";"3649275780449357071";"1975"
"28";"Advanced nonparametric tests for multiple comparisons in the design of experiments in computational intelligence and data mining: Experimental analysis of power";"12402487008774005873";"2010"
"29";" Product excellence through design of experiments";"632609519257726331";"3340"
"30";"Design and experiments of a high-conversion-efficiency 5.8-GHz rectenna";"2511635424885249365";"1998"
"31";"Prediction of surface roughness in CNC face milling using neural networks and Taguchi's design of experiments";"2387735326415909309";"2002"
"32";"The simplex-centroid design for experiments with mixtures";"5290646135614346998";"1963"
"33";"The design of experiments for discriminating between two rival models";"16921343656195493382";"1975"
"34";" RSM simplified: optimizing processes using response surface methods for design of experiments";"9536491867003408864";"2016"
"35";"Statistics and data analysis in geology";"15899807823250319710";"1987"
"36";"Design of experiments: an efficient strategy to identify factors influencing extraction and derivatization of Arabidopsis thaliana samples in metabolomic studies with gas …";"12961660401569602713";"2004"
"37";"An investigation of the applicability of design of experiments to software testing";"9839905675492473889";"2002"
"38";" Model-oriented design of experiments";"1893276635708719794";"2012"
"39";"Model-based design of experiments for parameter precision: State of the art";"11234279659459643469";"2008"
"40";"Sequential design of experiments";"7739604809705671621";"1959"
"41";"A problem in the sequential design of experiments";"13775087269505005494";"1956"
"42";" The theory of the design of experiments";"718414983691404822";"2000"
"43";" Fundamental concepts in the design of experiments";"1791163743991888975";"1963"
"44";"Overview of modern design of experiments methods for computational simulations";"16857586454587406868";"2003"
"45";" The design of experiments: statistical principles for practical applications";"2775904527283520958";"1990"
"46";"Evaluation of idea generation methods for conceptual design: effectiveness metrics and design of experiments";"40881456345094288";"2000"
"47";"A note on the determination of optimal cutting conditions for surface finish obtained in turning using design of experiments";"4570156146705713158";"2001"
"48";"Surface roughness prediction in the turning of high-strength steel by factorial design of experiments";"3739960344167099971";"1997"
"49";" The design of experiments to find optimal conditions: a programmed introduction to the design of experiments";"240539019229222025";"1975"
"50";" Design of experiments in chemical engineering: a practical guide";"2262228859104339539";"2006"
"1";" The Grid 2: Blueprint for a new computing infrastructure";"13782588520514473021";"2003"
"2";"Cloud computing and grid computing 360-degree compared";"11059172793408319527";"2008"
"3";"Pegasus: Mapping scientific workflows onto the grid";"3916211765604196483";"2004"
"4";" Grid computing: making the global infrastructure a reality";"7242699132984827694";"2003"
"5";"Gridsim: A toolkit for the modeling and simulation of distributed resource management and scheduling for grid computing";"10141487525724023446";"2002"
"6";"A taxonomy of workflow management systems for grid computing";"10536470094197216392";"2005"
"7";"On death, taxes, and the convergence of peer-to-peer and grid computing";"16839790602071693348";"2003"
"8";"Economic models for resource management and scheduling in grid computing";"2170446225020809763";"2002"
"9";"A taxonomy of scientific workflow systems for grid computing";"17719752453135264889";"2005"
"10";"Grid characteristics and uses: a grid definition";"14170619579670079592";"2004"
"11";"Overview of GridRPC: A remote procedure call API for grid computing";"2489244143769672244";"2002"
"12";"A computational economy for grid computing and its implementation in the Nimrod-G resource broker";"1148478477661416231";"2002"
"13";"Gridflow: Workflow management for grid computing";"5031427993831886264";"2003"
"14";"A case for grid computing on virtual machines";"5968547110370367347";"2003"
"15";"VOMS, an authorization system for virtual organizations";"1854182467523317517";"2004"
"16";"Economic-based distributed resource management and scheduling for grid computing";"9833394139652222638";"2002"
"17";"Evaluation of job-scheduling strategies for grid computing";"8776995388949446596";"2000"
"18";"Evolving and managing trust in grid computing systems";"10585228768579653212";"2002"
"19";" A Case for Economy Grid Architecture for Service-Oriented Grid Computing.";"14001428557285714533";""
"20";"Intrusion detection for grid and cloud computing";"13934509993817279283";"2010"
"21";"Sun grid engine: Towards creating a compute power grid";"15656592930437905379";"2001"
"22";"Vmplants: Providing and managing virtual machine execution environments for grid computing";"5491133352313117654";"2004"
"23";" Scheduling algorithms for grid computing: State of the art and open problems";"10313818562533951877";"2006"
"24";"Ninf-G: A reference implementation of RPC-based programming middleware for Grid computing";"11866501838705505719";"2003"
"25";"Workflow scheduling algorithms for grid computing";"16437191114565030733";"2008"
"26";"UNICORE: A Grid computing environment";"4952161259306250603";"2001"
"27";"Towards trust-aware resource management in grid computing systems";"114962730176692071";"2002"
"28";"Boinc: A system for public-resource computing and storage";"14948666419597756543";"2004"
"29";"On advantages of grid computing for parallel job scheduling";"14132175484852341018";"2002"
"30";"Job scheduling and resource management techniques in economic grid environments";"13083324175673410016";"2004"
"31";"The gridbus toolkit for service oriented grid and utility computing: An overview and status report";"602333086150170049";"2004"
"32";"An evaluation of amazon's grid computing services: EC2, S3, and SQS";"17865692441053630280";"2007"
"33";" Grid computing";"12565547931638528726";"2004"
"34";"Market-oriented cloud computing: Vision, hype, and reality for delivering it services as computing utilities";"10325371467407929085";"2008"
"35";"Semantic matching of grid resource descriptions";"4621530739727280965";"2004"
"36";"Ant algorithm-based task scheduling in grid computing";"10936511036188087067";"2003"
"37";"ASKALON: A grid application development and computing environment";"16493537870716675967";"2005"
"38";" Genetic algorithm based schedulers for grid computing systems";"5398507143267387900";"2007"
"39";"ChinaGrid: making grid computing a reality";"329891757625436402";"2004"
"40";"Economic models for management of resources in peer-to-peer and grid computing";"10173685722520789769";"2001"
"41";"Towards virtual networks for virtual machine grid computing";"18367271412804453825";"2004"
"42";"Economic scheduling in grid computing";"17976179495373200448";"2002"
"43";"ARMS: An agent-based resource management system for grid computing";"11886299034169790169";"2002"
"44";"Efficient hierarchical parallel genetic algorithms using grid computing";"14954622467199360569";"2007"
"45";"Fault-tolerant scheduling policy for grid computing systems";"3292160336144380701";"2004"
"46";"Building an infrastructure for scientific Grid computing: status and goals of the EGEE project";"10129045055734213601";"2005"
"47";"ASKALON: a tool set for cluster and Grid computing";"17421223349403209731";"2005"
"48";" Grid Computing: A Practical Guide to Tech. and App.";"11575407549462402661";"2004"
"49";"The semantic grid: A future e‐science infrastructure";"1865224412269228078";"2003"
"50";"Mobile ogsi. net: Grid computing on mobile devices";"6895695672409784448";"2004"
