"id";"title";"year";"depth";"citingFilled";"digtwin_sustdev"
"12231509789565704503";"A hierarchical assembly knowledge representation framework and microdevice assembly ontology";"2022";"0";"false";"13"
"6097069544541193208";" Maritime Digital Twin architecture";"2021";"0";"false";"4"
"17131841315296090316";"Future of artificial intelligence and its influence on supply chain risk management–A systematic review";"2022";"0";"false";"89"
"14580151964744399285";"Assessment of Energy Use Based on an Implementation of IoT, Cloud Systems, and Artificial Intelligence";"2021";"0";"false";"4"
"11944326465322184849";" Improved Fuzzy C-Means Clustering Algorithm-Based Dynamic Contrast-Enhanced Magnetic Resonance Imaging Features in the Diagnosis of Invasive …";"2022";"0";"false";"13"
"13198875936310684605";"The intensity of the use of management accounting systems under Industry 4.0 conditions. Confirmation from Poland";"2022";"0";"false";"4"
"11206960033279785891";"数字孪生在电力装备领域中的应用与实现方法";"2021";"0";"false";"13"
"517155169557099366";"Simulation-based test case generation for unmanned aerial vehicles in the neighborhood of real flights";"2023";"0";"false";"4"
"5177121147524600766";"Riding the digital product life cycle waves towards a circular economy";"2021";"0";"false";"4"
"692876766468047108";"Digimobot: Digital twin for human-robot collaboration in indoor environments";"2021";"0";"false";"13"
"8928782892087587714";" Towards 6G: Key technological directions";"2022";"0";"false";"4"
"5491219286326783060";" Applying Industry 4.0 technologies for the sustainability of small service enterprises";"2022";"0";"false";"4"
"8204762127864968949";"Application of artificial intelligence in human resource management in the agricultural sector";"2021";"0";"false";"13"
"17732818132778803720";"Cooperation-based search of global optima";"2022";"0";"false";"89"
"10220114964424507343";"Life-Cycle Building Carbon Emission Management Platform based on Building Information Modeling Technology";"2021";"0";"false";"14"
"8919160556769788389";"Key supply chain strategies for the post-COVID-19 era: implications for resilience and sustainability";"2021";"0";"false";"56"
"18006893670030873603";"How Can BPM Combined with Ergonomic Assessment Contribute to Improve Working Conditions? A Mixed Approach Applied to a Practical Case";"2022";"0";"false";"4"
"7709681357682983264";"Quality Assurance Framework of Digital Twins for the Oil and Gas Industry";"2021";"0";"false";"13"
"10432959404879888975";" Sentiment Analysis on Text Reviews Using Lexicon Selected-Bert Embedding (LeBERT) Model with Convolutional Neural Network";"2022";"0";"false";"1"
"3644553299480363995";"Industrial sustainability: reviewing the past and envisioning the future";"2020";"1";"false";"13"
"3221195757520513175";"A review of challenges and framework development for corrosion fatigue life assessment of monopile-supported horizontal-axis offshore wind turbines";"2022";"0";"false";"13"
"9185749211812140015";" Digital twin-based progress monitoring management model through reality capture to extended reality technologies (DRX)";"2023";"1";"false";"4"
"763704095940028652";" Conceptual Process Design in Fermentation-Based Biomanufacturing";"2022";"0";"false";"89"
"8825061343151315237";" Bezpieczeństwo żywności i żywnościowe w okresie pandemii: ujęcie interdyscyplinarne";"2022";"0";"false";"56"
"13543505125880608841";" Optimized Algebraic Reconstruction Algorithm Based Hemodynamic Changes in Color Doppler Ultrasound in Monitoring the Patients with Colorectal Cancer …";"2021";"0";"false";"13"
"8194520453513304302";" Cleaner Engineering and Technology";"NA";"1";"false";"2"
"6613987503877056228";"End-of-use management of spent lithium-ion batteries from sustainability perspective: a review";"2021";"0";"false";"13"
"10480922882452941912";"Prospects of application of IoT-based advanced technologies in remanufacturing process towards sustainable development and energy-efficient use";"2021";"0";"false";"13"
"2145277168777840918";"Improving the level of sustainable development in industry 4.0 context: a new approach";"2021";"0";"false";"13"
"12963567999538592127";"Product BOMs in different lifecycle contexts managed by a PLM system as a requirement for implementing digital twins";"2022";"0";"false";"13"
"3198667751905016850";"Extracting Functional Machine Knowledge from STEP Files for Digital Twins";"2022";"0";"false";"13"
"2498248642368998067";"Modern Warehouse Management Systems";"2022";"0";"false";"13"
"11372663898322472110";" Digital twins in healthcare";"2020";"0";"false";"13"
"16150653179739224484";"A domain-specific language for simulation-based testing of IoT edge-to-cloud solutions";"2022";"0";"false";"7"
"5635564311799778201";"Modélisation numérique du climat: de la théorie à la pratique";"2021";"0";"false";"7"
"7736642010704439031";"Five-axis Ultrasonic Thickness Measurement of Hollow Blade Wall and Evaluation of Internal Chamber Section";"2022";"0";"false";"13"
"16155505795624328780";"Virtual duplicates";"2022";"1";"false";"7"
"6697503525480499452";"The dichotomy of cloud and IoT: Cloud-assisted IoT from a security perspective";"2022";"0";"false";"11"
"9249293959843863666";"Prophetic Churches for the Metaverse: Communities who Sing the Melody of Hope";"2022";"0";"false";"13"
"16655362605834013458";"A Feasible Method for Evaluating Energy Consumption of Industrial Robots";"2021";"0";"false";"13"
"13840898797978662114";"Digital twin for sustainability assessment of cognitive educational buildings: The test case of eLUX lab";"2020";"2";"false";"85"
"3388751749178183260";" A Simulation Study on the Impact of the Digital Economy on CO2 Emission Based on the System Dynamics Model";"2023";"0";"false";"4"
"17562821850193685838";"Digital generation: Mechanisms of socialization and social prospects";"2022";"0";"false";"13"
"13466824721927592744";" E-Commerce Online Shopping Platform Recommendation Model Based on Integrated Personalized Recommendation";"2022";"1";"false";"1"
"3667407197702693892";"Multi-fidelity Gaussian Process for Biomanufacturing Process Modeling with Small Data";"2022";"0";"false";"13"
"5706643565179002113";"Simulation-based optimization of selective assembly costs in a hybrid production context";"2022";"0";"false";"13"
"14049725599084927170";"Metaverse and Personal Healthcare";"2022";"0";"false";"4"
"3878115487319656670";" Privacy of Sudden Events in Cyber-Physical Systems";"2021";"0";"false";"13"
"15318333235673590721";"25 YEARS OF DIGITAL PAYMENT SYSTEMS";"NA";"0";"false";"13"
"10520203608714134855";"Key Barriers of Digital Transformation of the High-Technology Manufacturing: An Evaluation Method";"2021";"0";"false";"13"
"17118847472229691923";"Using finite element analysis to develop a digital twin of a manufacturing bending operation";"2020";"1";"false";"13"
"419956243209538491";"Sentiment analysis of text reviews using lexicon-enhanced bert embedding (LeBERT) model with convolutional neural network";"2023";"0";"false";"1"
"18003874807046103139";"A state-of-the-art review of the hybrid wind-wave energy converter";"2022";"0";"false";"13"
"12314246917803228192";"Modeling digital business ecosystems: a systematic literature review";"2022";"0";"false";"13"
"17140000694285955070";"Opportunities for the Application of a Model of Cost Management and Reduction of Risks in Financial and Economic Activity Based on the OLAP Technology: The …";"2022";"0";"false";"11"
"12655130642202095045";"Challenges related to system-of-systems for greening and climate adaptation in smart cities";"2022";"0";"false";"2"
"10204397925021237205";" Development of a Digital Twin for Condition Monitoring, Focusing on Electrical Propulsion Systems for Marine Application";"2019";"0";"false";"13"
"431482040279602156";"Incorporating deep learning data analytics techniques in the optimisation of capacitated planned maintenance";"2022";"0";"false";"13"
"125241365880580954";"Intelligent Manufacturing Core Enterprise-dominated Collaborative Dataspace Framework for New Energy Vehicle";"2022";"0";"false";"13"
"2575590775405070399";" Abdominal Computed Tomography Enhanced Image Features under an Automatic Segmentation Algorithm in Identification of Gastric Cancer and Gastric …";"2022";"0";"false";"13"
"1097086901261520058";"A model for assessing the digital transformation readiness for Vietnamese SMEs";"2021";"0";"false";"13"
"5573162951654920785";" Digital technologies can enhance climate resilience of critical infrastructure";"2022";"0";"false";"13"
"8501777738615435921";" Analysis Model Design of the Intermediary Role of Psychological Expectation in Customer Value Proposition Driven Business Model Innovation against the …";"2022";"1";"false";"1"
"7112030671466480885";"Hydrothermal Synthesis of Heteroatoms Incorporated Activated Carbon from Biomass for High-Performance Supercapacitors";"2022";"0";"false";"4"
"13257047318319607140";" The Role of Digital Talents in the Transition to Circular Business Models for Environmental Conservation";"2021";"0";"false";"13"
"5646593065662491290";"Digital Ecosystem Situational Control Based on a Predictive Model";"2021";"0";"false";"56"
"11112730119044949851";" Research on the Development of Hospital Intelligent Finance Based on Artificial Intelligence";"2022";"1";"false";"1"
"7896751759244750544";"Theoretical aspects of the implementation of remote monitoring and control of technological processes controlled using SoftPLC";"2021";"0";"false";"13"
"5708738953615146154";" Sales Revenues Makers of Profit Monetary Cash Flow and Financial Resources";"2022";"0";"false";"56"
"5407950573136197949";"Industry 4.0 AS an enabler in transitioning to circular business models: A systematic literature review";"2023";"0";"false";"4"
"17287692919797498660";"A novel health prognosis method for system based on improved degenerated Hidden Markov model";"2022";"0";"false";"13"
"7545282004210528097";" A multistate model and its standalone tool to predict hospital and ICU occupancy by patients with COVID-19";"2023";"0";"false";"13"
"6577157331744316531";"Quality control tools and digitalization of real-time data in sustainable manufacturing";"2022";"1";"false";"4"
"15276414270432757639";"Discovering Heuristics And Metaheuristics For Job Shop Scheduling From Scratch Via Deep Reinforcement Learning";"2021";"0";"false";"56"
"3503487978955615087";"Neurophysiological evaluation of workers' decision dynamics under time pressure and increased mental demand";"2022";"0";"false";"39"
"10699019977180133560";"Climate change impacts on ocean circulation relevant to the UK and Ireland";"2023";"0";"false";"7"
"11824279942308916578";"Laboratory evaluation to field application of ultrasound: A state-of-the-art review on the effect of ultrasonication on enhanced oil recovery mechanisms";"2022";"0";"false";"13"
"16319289947202083996";"An iot digital twin for cyber-security defence based on runtime verification";"2022";"0";"false";"8"
"10405191537843620412";"Analysing appropriateness in appropriate technology for achieving sustainability: A multi-sectorial examination in a developing economy";"2022";"0";"false";"4"
"16955546454711692436";" A SURVEY ON BIG DATA: INFRASTRUCTURE, ANALYTICS, VISUALIZATION AND APPLICATIONS";"2022";"0";"false";"89"
"9045657409738782337";"Data Is the New Oil–Sort of: A View on Why This Comparison Is Misleading and Its Implications for Modern Data Administration";"2023";"0";"false";"4"
"129992997545752749";"Setting the Grounds for the Transition from Business Analytics to Artificial Intelligence in Solving Supply Chain Risk";"2022";"0";"false";"56"
"15099513011331204909";"A method for remanufacturing process planning and control using loosely coupled systems";"2021";"0";"false";"13"
"2271091893380257773";" Digitalization in Industry";"2020";"1";"false";"13"
"2018153236654746";"Characterizing Digital Dashboards for Smart Production Logistics";"2022";"0";"false";"13"
"176839702510302353";"Traffic-Aware Secured Cooperative Framework for IoT-Based Smart Monitoring in Precision Agriculture";"2022";"0";"false";"2"
"335134647788981681";"Модели управления производственными системами машиностроительных предприятий на основе разработки и использования их цифровых двойников";"2021";"0";"false";"13"
"998739402661278134";" Long-term techno-economic performance monitoring to promote built environment decarbonisation and digital transformation—A case study";"2022";"0";"false";"30"
"11217222011998679311";"Design and testing of a digital twin for monitoring and quality assessment of material extrusion process";"2022";"0";"false";"13"
"1212149680458531891";" An Improved Model of Product Classification Feature Extraction and Recognition Based on Intelligent Image Recognition";"2022";"0";"false";"13"
"13891608859878782253";"Integration of emerging technologies in architectural education";"2022";"0";"false";"4"
"16927083285052654161";"Mapping of New Business Models in Domains of Technologies and Energy for Modelling of Dynamics of Clean Energy Transition";"2021";"0";"false";"39"
"3415687829932364880";"Multisensory data fusion-based deep learning approach for fault diagnosis of an industrial autonomous transfer vehicle";"2022";"0";"false";"4"
"9396154484038518928";"Substation instrumentation target detection based on multi‐scale feature fusion";"2022";"0";"false";"13"
"8162886847525038072";"Knowledge driven approach for smart bridge maintenance using big data mining";"2023";"0";"false";"13"
"8153308868645511456";"ВОЗМОЖНОСТИ СОВЕРШЕНСТВОВАНИЯ СИСТЕМЫ УПРАВЛЕНИЯ ОРГАНИЗАЦИЕЙ В УСЛОВИЯХ ЦИФРОВОЙ ТРАНСФОРМАЦИИ БИЗНЕСА";"2022";"0";"false";"13"
"16848810735241096025";"Toplum 5.0: İnsan Odaklı Dijital Dönüşüm";"NA";"0";"false";"4"
"17504168995446943673";" IOT-MDEDTL: IoT Malware Detection based on Ensemble Deep Transfer Learning";"2022";"0";"false";"20"
"6616526616147684445";"AI Approaches in Processing and Using Data in Personalized Medicine";"2022";"0";"false";"13"
"5770348194109514970";"A digitáliskarbonlábnyom-paradoxon feloldhatóságának problémája a kis-és középvállalkozások esetében";"2022";"0";"false";"1"
"134825516564626129";"Metal defect detection based on YOLOv5";"2022";"0";"false";"13"
"8004338794958017127";"The road to 3-dim nanomagnetism: Steep curves and architectured crosswalks";"2022";"0";"false";"4"
"12287585060376274968";" The Analysis of Impacts of Geotoxicology, Hydrocarbon–and Environmental Challenges";"NA";"0";"false";"7"
"16572501119922944820";"Influential factors of network changes: Dynamic network ties and sustainable startup embeddedness";"2021";"0";"false";"13"
"10420848699064536801";" AI for Good and the SDGs";"2022";"0";"false";"7"
"8266194004312355460";"Semi-supervised structure attentive temporal mixup coherence for medical image segmentation";"2022";"0";"false";"4"
"18218707498135682624";" How can management ability promote green technology innovation of manufacturing enterprises? Evidence from China";"2023";"0";"false";"4"
"8939570388405684614";" Three-Dimensional Reconstruction Algorithm-Based Magnetic Resonance Imaging Evaluation of Biomechanical Changes in Articular Cartilage in Patients …";"2022";"0";"false";"13"
"10181537674822313345";"Semantic information market for the metaverse: An auction based approach";"2022";"0";"false";"2"
"4420732697426524876";" Numerical modeling of coupled dynamical systems";"2022";"1";"false";"4"
"15898632664149143638";" Application of digital twins to flexible production management: taking a Shandong factory as an example";"2022";"1";"false";"13"
"1553376207369035096";" Optimization of Digital Information Management of Financial Services Based on Artificial Intelligence in the Digital Financial Environment";"2023";"0";"false";"8"
"12837354633709719818";" 农机虚拟装配分类检测网络数据集构建方法";"2021";"0";"false";"13"
"4929656958950088170";" Proposing an interpretive structural model of barriers to using blockchain technology in the food supply";"2022";"0";"false";"13"
"1027288346347699771";" A digital twin decision support system for the urban facility management process";"2021";"0";"false";"39"
"11380179159226999101";"The Metaverse: technology, financing and economics";"2023";"0";"false";"13"
"1325313193749636205";"Quantified point clouds and enriched BIM-Models for digitalised maintenance planning";"2022";"0";"false";"4"
"16360644755723659696";"Social Cyber-Physical Systems and Digital Twins Networks: A perspective about the future digital twin ecosystems";"2022";"1";"false";"2"
"2070332966807428226";" Blockchain—Internet of Things Applications: Opportunities and Challenges for Industry 4.0 and Society 5.0";"2023";"0";"false";"4"
"9781780064007860833";"Development of An Open-Source Computational Tool for the Generation of Deviated Point Clouds from Nominal Models";"2022";"0";"false";"2"
"12177406021042674733";"Physics-Informed Multi-Stage Deep Learning Framework Development for Digital Twin-Centred State-Based Reactor Power Prediction";"2022";"0";"false";"4"
"1106329277802148799";"Transient oscillatory processes at the balancing device operation of abrasive wheel grinder";"2020";"0";"false";"13"
"7241062332278116234";" Industrial Internet of Things enabled supply-side energy modelling for refined energy management in aluminium extrusions manufacturing";"2021";"0";"false";"4"
"3392391361481645368";"Artificial intelligence in operations management and supply chain management: An exploratory case study";"2022";"1";"false";"89"
"10065540193861715668";"Modeling carbon dioxide dynamics in a land based fish farm";"2022";"0";"false";"11"
"10240604197861592812";" ESTUDO DAS APLICAÇÕES DO BUSINESS INTELLIGENCE EM CONJUNTO COM MODELOS DE INFORMAÇÃO DA CONSTRUÇÃO";"NA";"0";"false";"8"
"6315816716917969772";" An approach to development of the digital inspection twin based on CMM";"2021";"1";"false";"13"
"15602999075908419402";" Data research on tobacco leaf image collection based on computer vision sensor";"2021";"0";"false";"13"
"15499785552413194986";"Building Trust toward Sharing Economy Platforms beyond the COVID-19 Pandemic";"2022";"0";"false";"2"
"11169108405812669915";"Intelligent simulation method of bridge traffic flow load combining machine vision and weigh-in-motion monitoring";"2022";"0";"false";"13"
"5097692040951134496";" Deep learning-based ultrasound combined with gastroscope for the diagnosis and nursing of upper gastrointestinal submucous lesions";"2022";"0";"false";"13"
"18196127832383378808";" Spiral Computed Tomography Imaging Analysis of Positioning of Lumbar Spinal Nerve Anesthesia under the Concept of Enhanced Recovery after Surgery";"2022";"0";"false";"13"
"12477135727407679730";" Intelligent Enhancement Algorithm-Based High Resolution CT Image in Evaluation of Expelling Wind and Relieving Cough and Asthma Prescription on …";"2022";"0";"false";"13"
"17916841089828798701";" On this page";"2022";"0";"false";"2"
"17776888779560710764";"System construction for comprehensive industrial ecosystem oriented networked collaborative manufacturing platform (NCMP) based on three chains";"2022";"0";"false";"13"
"11973787782450633790";"Immune optimization inspired artificial natural killer cell earthquake prediction method";"2022";"0";"false";"7"
"4912745302094542171";"A GEMMA-GRAFCET methodology to enable digital twin based on real-time coupling";"2021";"0";"false";"13"
"1961877928136873897";" Fast Forward: Influencing the future in virtual reality increases real-life pro-environmental behaviour";"2022";"0";"false";"13"
"4203488666731431226";"Efficient and Accurate Neural Network Based Internal Combustion Engine Modeling and Prediction";"2021";"0";"false";"89"
"14523398862828425628";"Smart Building for Smart City: les enjeux de l'adoption du BIM et de l'IoT";"2021";"1";"false";"14"
"16543286239951449890";" Mixing process-based and data-driven approaches in yield prediction";"2022";"0";"false";"4"
"8719765940178335237";"Towards a Digital Twin of a Complex Maritime Site for Multi-Objective Optimization";"2022";"1";"false";"11"
"5974345157089464139";"Aligning an optical interferometer with beam divergence control and continuous action space";"2022";"0";"false";"13"
"5181274254025834136";"Spatialising Urban Metabolism: The Supermarket as a Hub for Food Circularity";"2023";"0";"false";"54"
"17136945785764376979";" O k-pop, as artes digitais ea multiplicação de realidades: a virtualidade de Aespa";"2022";"0";"false";"13"
"3286848324337478799";"A Telexistence Interface for Remote Control of a Physical Industrial Robot via Data Distribution Service";"2023";"0";"false";"4"
"5655773273472325917";"Industrial internet of things: Requirements, architecture, challenges, and future research directions";"2022";"0";"false";"89"
"6378988822907080971";" Effect Analysis of Carbon Information on Enterprise Value Based on Big Data";"2022";"1";"false";"1"
"13803990435957867830";"Fund Valuation Analysis of Regional Industrial Economies";"2022";"0";"false";"4"
"6088241003906366703";" New innovations in pavement materials and engineering: A review on pavement engineering research 2021";"2021";"0";"false";"39"
"1936064776325640548";"Augmented reality applications in manufacturing and its future scope in Industry 4.0";"2021";"0";"false";"13"
"5452357604075962808";"A blockchain-based and privacy-protected method for sharing of BIM Big Data";"2022";"0";"false";"8"
"12395292834192331992";" Path planning optimization of intelligent vehicle based on improved genetic and ant colony hybrid algorithm";"2022";"0";"false";"13"
"6188784413158180245";"A Survey of Big Data, High Performance Computing, and Machine Learning Benchmarks";"2022";"0";"false";"89"
"6401798439571342446";"Адвокат в уголовном процессе";"2021";"0";"false";"41"
"14955479246927753766";"Spatial Cognition and Context Awareness Algorithms, Virtual Modeling and Remote Sensing Technologies, and Visual Perception and Data Mining Tools across the …";"2022";"0";"false";"4"
"3178725543887940580";" Demystifying artificial intelligence based digital twins in manufacturing-a bibliometric analysis of trends and techniques";"2020";"1";"false";"13"
"7489257060211736480";"Seascape contexts and concepts";"2022";"0";"false";"7"
"6768058900321121743";" Digital twins for multiple sclerosis";"2021";"0";"false";"13"
"1483387077210295577";" Deep Learning-Based Positron Emission Tomography Molecular Imaging in the Assessment of Cognitive Dysfunction in Patients with Epilepsy";"2021";"0";"false";"13"
"7563774542806189670";" Introductory notes for the Acta IMEKO fourth issue 2022 General Track";"2022";"0";"false";"13"
"3715267529506556076";"Simulation modelling in a BIM environment: the case of school re-opening during Covid-19 pandemic";"2022";"0";"false";"4"
"6310215776522132078";"The Development of the Digital Twin Platform for Smart Mobility Systems with High-Resolution 3D Data";"2021";"0";"false";"2"
"8016048876988748060";"A Low-Cost Digital Twin-Driven Positioning Error Compensation Method for Industrial Robotic Arm";"2022";"1";"false";"13"
"11788022048230555806";"Toward smart manufacturing scheduling from an ontological approach of job-shop uncertainty sources";"2022";"0";"false";"13"
"10587594546265005895";" Оценка влияния инициатив умного города на развитие урбанизированных территорий";"2022";"0";"false";"21"
"1903124401178132114";"The concept of the digital twin of the built environment";"2023";"0";"false";"4"
"3970307457507768786";"Digital Twin for production systems: a literature perspective";"2022";"1";"false";"4"
"6790397610774375327";" Vetaverse: A Survey on the Intersection of Metaverse, Vehicles, and Transportation Systems";"NA";"0";"false";"2"
"13600372469745707841";" E-Commerce: Does Sustainable Logistics Development Matter?";"2023";"0";"false";"13"
"16488395642829854269";"Digitalization of manufacturing for implanting value, configuring circularity and achieving sustainability";"2023";"0";"false";"13"
"16744844611594127492";"A Causality-Based Learning Approach for Discovering the Underlying Dynamics of Complex Systems from Partial Observations with Stochastic Parameterization";"2022";"0";"false";"4"
"13472741129854214042";" Deep realistic facial editing via label-restricted mask disentanglement";"2022";"1";"false";"1"
"8340594846024425130";" A visual reasoning-based approach for mutual-cognitive human-robot collaboration";"2022";"0";"false";"13"
"5580896542973202974";"Comparative evaluation of mobile platforms for non-structured environments and performance requirements identification for forest clearing applications";"2022";"0";"false";"11"
"1892891429321955440";"Different Techniques of Creating Bone Digital 3D Models from Natural Specimens";"2022";"0";"false";"4"
"7276876382115853393";"A smart campus' digital twin for sustainable comfort monitoring";"2020";"2";"false";"14"
"11440969942524890117";" 영상 데이터 획득을 위한 최적 샘플링 기법";"2022";"0";"false";"11"
"2111991123126061196";"Case study of municipal waste and its reliance on reverse logistics in European countries";"2022";"0";"false";"4"
"15600563701896542032";" The Potential of Sino–Russian Energy Cooperation in the Arctic Region and Its Impact on China's Energy Security";"2022";"1";"false";"1"
"4501836932039052491";"Evaluation of Industry 4.0 on Sustainable Supply Chain of manufacturing companies: A Thematic Literature Review.";"2022";"0";"false";"13"
"16188426482658110411";"Financial Risk Intelligent Early Warning System of a Municipal Company Based on Genetic Tabu Algorithm and Big Data Analysis";"2022";"0";"false";"13"
"10921629101117955162";" Evaluation of Effect of Acupoint Sticking Therapy on Idiopathic Edema by Ultrasound Imaging Based on Deep Learning Algorithm";"2022";"0";"false";"13"
"9639241983632015073";" Computed Tomography Texture Features and Risk Factor Analysis of Postoperative Recurrence of Patients with Advanced Gastric Cancer after Radical …";"2022";"0";"false";"13"
"14120980885638998009";"A new Cycle-consistent adversarial networks with attention mechanism for surface defect classification with small samples";"2022";"0";"false";"13"
"9390085276369411339";"A short-and long-term prognostic associating with remaining useful life estimation for proton exchange membrane fuel cell";"2021";"0";"false";"13"
"11473584965958532141";" Towards data mining on construction sites: Heterogeneous data acquisition and fusion";"2022";"0";"false";"8"
"11640042147643935960";"Organization virtualization driven by artificial intelligence";"2022";"0";"false";"4"
"3184296265729763368";"Digital twin-enabled dynamic spatial-temporal knowledge graph for production logistics resource allocation";"2022";"0";"false";"13"
"5649628542906373570";"Multiagent Reinforcement Learning-Based Signal Planning for Resisting Congestion Attack in Green Transportation";"2022";"0";"false";"13"
"17914838859442381644";"Time–Cost Trade-off Optimal Approaches";"2021";"0";"false";"89"
"16706585941721564295";" Multicriteria Deming Regressive African Buffalo Optimized Mapping for 3D NoC Architecture Design";"2022";"0";"false";"13"
"6719446708196484849";"Architecture Blueprints to Enable Scalable Vertical Integration of Assets with Digital Twins";"2022";"0";"false";"13"
"8869884897405611821";" Artificial intelligence and blockchain-based inspection data recording system for portable firefighting equipment";"2020";"0";"false";"8"
"6739781490409940617";"5G 融合卫星网络研究综述";"2022";"0";"false";"13"
"14992282270569079858";"Evaluating the effect of supply chain management practice on implementation of halal agroindustry and competitive advantage for small and medium enterprises";"2023";"0";"false";"89"
"17084830302345031741";"Innovation in pandemics: a netnographic approach to the sharing economy contributions";"2021";"0";"false";"56"
"13245972846205866101";"A Review of Tunnel Fire Evacuation Strategies and State-of-the-Art Research in China";"2022";"0";"false";"13"
"10185118647454013392";"Power Systems Digital Twin under Measurement and Model Uncertainties: Network Parameter Tuning Approach";"2021";"0";"false";"13"
"2501673202969704690";"Discovering critical KPI factors from natural language in maintenance work orders";"2021";"0";"false";"13"
"8639549425681395843";"Generalized distributed four-domain digital twin system for intelligent manufacturing";"2022";"0";"false";"13"
"16076481984340444785";" Cybersecurity Risks of IoT on Smart Cities";"2021";"0";"false";"89"
"3014110783034200517";"Autonomous field management–An enabler of sustainable future in agriculture";"2023";"0";"false";"11"
"14876056766530240925";" Digital Twin Model of Electric Drives Empowered by EKF";"2023";"1";"false";"1"
"8940680204365535585";"Environment Impacts and Composition-Biotoxic Activity in Natural Hydrocarbon Raw Materials & Processed Products";"2022";"0";"false";"7"
"9969095363744080893";"Edge intelligence-driven digital twin of CNC system: Architecture and deployment";"2023";"1";"false";"13"
"14842107505511701495";"Quality 4.0 transition framework for Tanzanian manufacturing industries";"2022";"0";"false";"4"
"11017349939147338353";"Digital twin and its applications: A survey";"2022";"1";"false";"8"
"2095019812566149672";"Human-robot interactions in manufacturing: A survey of human behavior modeling";"2022";"0";"false";"13"
"7406618794973328369";"Financial ripple effect in complex adaptive supply networks: an agent-based model";"2023";"0";"false";"56"
"11074076278024876700";"Sustainable Industry 4.0 Wireless Networks, Machine Learning Algorithms, and Internet of Things-based Real-Time Production Logistics in Digital Twin-driven Smart …";"2021";"1";"false";"4"
"12572353120765912760";" Improving Firm's economic and environmental performance Through the sustainable and innovative environment: evidence from an emerging economy";"2021";"0";"false";"4"
"15766537433043818466";" Energy Reports";"2022";"0";"false";"8"
"14242301031615554259";"Assembly system design using interval-based customer demand";"2021";"0";"false";"13"
"4719728595082581334";"Digital Food Twins Combining Data Science and Food Science: System Model, Applications, and Challenges";"2022";"1";"false";"4"
"17873981011491426719";" A Review of Digital Twin for Vehicle Predictive Maintenance System";"2023";"0";"false";"4"
"3003386233669775592";"A Review of Blockchain for Security Data Privacy with Metaverse";"2022";"0";"false";"13"
"2172603343881191909";"Deep-reinforcement-learning-based cybertwin architecture for 6G IIoT: An integrated design of control, communication, and computing";"2021";"0";"false";"89"
"5957824664840230056";"The impact of personal preference-based thermal control on energy use and thermal comfort: Field implementation";"2023";"0";"false";"8"
"3081699411706148109";"A flexible multi-temporal and multi-modal framework for Sentinel-1 and Sentinel-2 analysis ready data";"2022";"0";"false";"7"
"16594558311349792935";" Digital twin-enabled automated anomaly detection and bottleneck identification in complex manufacturing systems using a multi-agent approach";"2023";"1";"false";"4"
"17618884899046798933";"Refined Simulation Method for Computer-Aided Process Planning Based on Digital Twin Technology";"2022";"0";"false";"13"
"7180696511600878643";" Adjusting products with compensatory elements using a digital twin: Model and methodology";"2023";"1";"false";"1"
"15193743625768526031";"Intelligent Control of Building Operation and Maintenance Processes Based on Global Navigation Satellite System and Digital Twins";"2022";"0";"false";"8"
"6590694402183782296";"How do full-service carriers and low-cost carriers passengers perceived service dimensions, passengers' satisfaction, and loyalty differently? An empirical study";"2022";"0";"false";"13"
"8950772035372835392";"Deep learning on time series laboratory test results from electronic health records for early detection of pancreatic cancer";"2022";"0";"false";"4"
"7075873403002397621";"Bringing seascape ecology to the deep seabed: A review and framework for its application";"2022";"0";"false";"7"
"1422678797644661370";"Transfer learning enabled convolutional neural networks for estimating health state of cutting tools";"2021";"0";"false";"13"
"3226458429705600550";"Research Acceleration in Self‐Driving Labs: Technological Roadmap toward Accelerated Materials and Molecular Discovery";"2022";"1";"false";"28"
"16382637751401077101";"Features of the relationship between human capital development and digital technologies in the context of society 5.0 formation";"2022";"0";"false";"13"
"5140588109247515052";"Application of digital twins in specific manufacturing processes";"2021";"0";"false";"13"
"13288456677755796958";" Particle swarm optimization and RBF neural networks for public transport arrival time prediction using GTFS data";"2022";"0";"false";"89"
"3760919078535522765";" Challenges to the Implementation of Building Information Modeling (BIM) for Sustainable Construction Projects";"2023";"0";"false";"13"
"8886876817493526309";" Потенциал цифровизации экосистемы фирмы";"2022";"0";"false";"21"
"10710773989848032271";"Digital twin application in the construction industry: A literature review";"2021";"1";"false";"8"
"17068525513127453430";"Advancing Education Through Extended Reality and Internet of Everything Enabled Metaverses: Applications, Challenges, and Open Issues";"2022";"0";"false";"4"
"10542988614421055065";"Need for speed, but how much does it cost? Unpacking the fee‐speed relationship in Bitcoin transactions";"2023";"0";"false";"13"
"12194810206747380849";"Deconstructing industry 4.0: Defining the smart factory";"2022";"0";"false";"4"
"9815921565822777945";" Logistics 4.0 in warehousing: a conceptual framework of influencing factors, benefits and barriers";"2022";"0";"false";"89"
"11824027082003011140";"Examining the use of non-fungible tokens (NFTs) as a trading mechanism for the metaverse";"2022";"0";"false";"13"
"15112648255056070939";"Evolution of the historian data entry application: supporting transcribathons in the digital humanities through MDD";"2022";"0";"false";"13"
"1915505902837469273";"Quality control mode of intelligent assembly workshop based on digital twin";"2020";"0";"false";"13"
"6925721517405424701";" Graph-based data integration for ensuring FAIR project management information";"NA";"1";"false";"4"
